0.1,0.6133073317145059,7.967771462824605
0.2,0.4902693791299343,138.95808948620754
0.3,1.0519814623975237,-48.58441164779967
0.4,1.3139882073198854,152.91522614592458
0.5,0.8304002334911795,-6.80858231715807
0.6,0.6525078214411849,69.1052915799638
0.7,2.6143006757712426,-97.91757257241244
0.8,4.763160116056376,112.31061196355637
0.9,6.467005520048591,-35.1092039811556
1.0,100.00000000000001,0.0
1.1,6.804062196149279,32.44992657079
1.2,5.316877971667357,247.03886152666684
1.3,3.179432788337123,102.5443392028613
1.4,0.9750001587144721,-37.01659407718178
1.5,0.7802504930202916,-20.390690451157695
1.6,1.6747252670582566,200.74106330118806
1.7,1.6829325768858376,57.62841111856463
1.8,1.02078468253678,275.87294766221487
1.9,0.13089158860969657,181.47340530458288
2.0,0.7379063757511305,152.85615015374435
2.1,1.107832469542749,12.264238749540368
2.2,0.9695264034932055,230.09746405427958
2.3,0.4534348006565415,92.36979355449837
2.4,0.21514034658587883,92.84853054280367
2.5,0.6855157984288576,326.1459427420164
2.6,0.8300536390547902,184.86802743067383
2.7,0.6147385367373845,403.7632443161965
2.8,0.17475657891945562,278.5014937724051
2.9,0.327930576658478,276.355505530405
3.0,0.6245237955398084,139.49771113419263
3.1,0.6377696384652524,358.0714712534627
3.2,0.38394859792844793,218.8741044748685
3.4,0.38404853348861373,452.5880107601447
3.5,0.5565969919767347,312.9389771805153
3.6,0.4845568472405708,171.80134418519663
3.7,0.21661930566922913,397.07714833155933
3.8,0.14642532096573646,395.64169808479755
3.9,0.4047549864860867,267.2229758500713
4.0,0.48357049235768995,486.51219250791553
4.1,0.3547780860958591,-13.774561076349226
4.2,0.09375437068527646,-132.56732362781602
4.3,0.2183791536448738,-141.98970975986992
4.4,0.4012253688723733,81.3131491370493
4.5,0.407391347414864,-59.712251126023105
4.6,0.2423756287257258,161.91424146914778
4.8,0.26509791386291937,34.62573377471341
4.9,0.3800998442364229,255.20897846143887
5.0,0.3300636032920864,114.39306756156788
5.1,0.14535982771430572,-19.2290290505952
5.2,0.10872932153454402,-21.63468551508592
5.3,0.29026542783305465,209.60119851478316
5.4,0.3459879081907556,69.08396774327387
5.5,0.25360426961549676,289.0869611225557
5.7,0.1630990415478652,160.51451021786076
5.8,0.2975592044502857,23.93920776484171
5.9,0.3025013707041853,243.0705726117274
6.0,0.18004135794472245,104.98946199508063
6.2,0.2021654416364,337.30116295589926
6.3,0.29010363039590664,198.0147538569518
6.4,0.25270790334480436,57.32813339349519
6.5,0.1116068183960601,284.03147695212056
6.7,0.22622703237272335,152.43502652268586
6.8,0.2706650564167073,372.0219593501631
6.9,0.19934379005888683,232.13074240903856
7.1,0.12907293482675103,103.30412471857605
7.2,0.23661479443912226,326.8957626875348
7.3,0.2417995953548759,186.10614818882794
7.4,0.14494294047954515,408.0963806460637
7.6,0.16264591626881184,280.23818365625107
7.7,0.23489687746802462,501.0644727553906
7.8,0.2059300655712132,360.43303914695446
7.9,0.09206136282482157,227.0960627676042
8.1,0.18489555839725702,95.47936539564962
8.2,0.22276593065392808,-44.85822230635279
8.3,0.1653813379376029,175.27540988000578
8.5,0.10586088233196578,46.21385839281576
8.6,0.19620403755845206,-89.98139415515962
8.7,0.20200788046144982,129.27675868575204
8.8,0.12241298988639776,-8.768008184862055
9.0,0.13536091309224893,223.30464655744592
9.1,0.19737562443545906,84.24544662905396
9.2,0.17447659518631178,-56.364781369923776
9.5,0.15587581169819104,38.63689517841391
9.6,0.18948738192639772,258.3651023173093
9.7,0.1420683860579315,118.48335683457128
9.9,0.08896126037058089,349.176588780303
10.0,0.16733757006391403,213.2363326675943
10.1,0.1738230995180789,72.52825777231904
10.2,0.10671222773641321,294.3936866945391
10.4,0.11532826541936077,166.4418854740341
10.5,0.17013238695735552,387.5049467016386
10.6,0.15182403185743112,246.8989161291429
10.9,0.13432129335764978,341.8612413576323
11.0,0.16496048163722007,201.65296416667024
11.1,0.12504600522554857,421.7346634843419
11.4,0.14563596759632433,156.51283247213115
11.5,0.15276933475678764,375.8322706831946
11.6,0.09513346746307451,237.57910803069194
11.8,0.09996571179519127,469.61965369372706
11.9,0.14941041214753065,330.8149904642084
12.0,0.13470206846609148,190.2043945786134
12.3,0.11764906558565345,-74.87263218211207
12.4,0.14610014762579382,144.98379886585647
12.5,0.11205224702691761,5.017675674014569
12.8,0.12869754127472235,99.82788526591405
12.9,0.13641781824971966,-40.82757839129479
13.2,0.08779359013710199,52.820519371981526
13.3,0.1330930949674758,274.15932308823926
13.4,0.12128613321559892,133.53986449703785
13.7,0.1043505359044076,228.42055584823302
13.8,0.13112420455642287,88.3446543197939
13.9,0.10179510432774978,308.3250601311792
14.2,0.11509090658334938,43.169205050941315
14.3,0.12333360417155362,262.5386370013015
14.7,0.11989380712046202,217.527845649788
14.8,0.11047654509406608,76.89777906100821
15.1,0.09348327482660167,171.7314425670984
15.2,0.11892939958670744,391.72731131001717
15.3,0.09348219129075212,251.6519004304662
15.6,0.10390815023731323,346.52892842788486
15.7,0.11261322355182453,205.92429471472923
16.1,0.10898434887852082,160.913928495362
16.2,0.10157026388220788,20.27311090388183
16.6,0.1087952601848464,-24.87376100880269
16.7,0.0866004392481702,194.99475883587908
17.0,0.09454495855967873,-70.09831108275066
17.1,0.10365894194242053,149.3249339889296
17.5,0.09980675250639713,104.31303543183546
17.6,0.09409670615370873,-36.337693610341944
18.0,0.10023109047463008,278.5376306724732
18.5,0.09605928441051055,92.73733306336746
18.9,0.09197131498823784,407.7219337601982
19.0,0.08772870781584323,267.0628365188786
19.4,0.09289080245320169,221.9586998151854
19.9,0.08952159228035303,396.15921240629785
